pooled_mean,draw,beta_draw,damage_draw,price_draw,price_block1,price_block4,announcement_draw
119.84763,177,.061185174473265,49.2525676430844,148.2541646488239,164.9762449165507,122.6436252157033,9.354208325592275
159.34007,178,.0293401714932398,65.48237604639159,157.0850625917188,144.5736519136244,140.6023401624482,4.677181810859203
164.13448,179,.0859936309212676,67.4526862046624,138.0127982382185,147.3445498642286,168.7629461421691,12.39346471650971
78.416878,180,.0389049656249681,32.22619077285464,140.2073908621927,152.5595525579475,157.5002087484471,5.562261959779034
102.74443,181,.0908487541830968,42.2238386234684,143.7885155696398,135.1657917809248,144.7750720129869,13.67477138134323
160.39169,182,.062100870248083,65.91454967539721,147.646598256325,147.0364546096109,153.9948434278941,9.4596691645266
127.14377,183,.0627903912690773,52.2509884619476,132.5564238287908,157.5463906076857,153.9260760653194,8.590136609072481
93.19538900000001,184,.0656788113435318,38.29956587999332,136.8958478198683,154.333219110906,150.9054772948165,9.292992551790247
100.96501,185,.0517669555431557,41.4925683937988,152.7032515759429,147.5909883319,148.5367085881078,8.113167694703998
159.25832,186,.0051196650408164,65.4487800762016,166.8788852212743,145.0733254608203,143.7265373861486,.8565547605224932
133.24959,187,.0777805462795808,54.76023551644921,164.3123701296303,139.0778957436188,158.7733569018357,13.29047643487907
96.154518,188,.0428507141395556,39.51564917873784,135.9811291296369,151.1767295744664,148.4237258112938,5.953534133357767
109.42545,189,-.0040420806873203,44.969469800946,131.2537440244073,161.2348150225285,142.3228312973916,-.5294674279389489
114.98859,190,.1058591079287688,47.2556971477692,164.9046145716176,155.2429545405471,146.0762755108582,18.41411347111848
132.37038,191,.0551757102110401,54.3989154803544,149.4193696154904,152.8832336062981,148.2248740682877,8.47600439467997
162.69699,192,.0402809420736998,66.8619354867612,148.3659346556918,136.6654017123507,146.8072312995618,6.098318069308012
225.49718,193,.0000161431386907,92.67029403313839,154.0821911100379,159.2613751144233,158.3177973028206,.0024873902579349
74.001312,194,.0541765785839962,30.41157029936256,143.0072833171999,154.6470339248731,143.1144533030009,7.961357695529204
