pooled_mean,draw,price_draw,price_block1,price_block4,gap_effective_120,gap_marginal_300
124.69668,5025,150.7958199976513,141.336578585354,145.9485950033094,.25469044557948,.1950787250156461
191.46152,5026,139.5771710310663,162.7380328019054,135.4564562518853,.4120787287143898,.357182888534779
106.15103,5027,148.9938758938069,150.3747732652027,160.9743938855763,.2170586921007754,.1543151641213645
187.64563,5028,160.5020523623932,142.6669547775372,143.4459906884863,.3602581777335103,.3100979743122679
177.24358,5029,151.2225118662533,154.7192921588563,162.017065794724,.3591030635451388,.3057180562327847
232.63054,5030,142.6677816572756,154.9646785625331,137.9578992882735,.4808787160832937,.4308639999619209
88.522499,5031,139.0105240574719,131.8163328070132,139.2883066696908,.1887269364499209,.1193163376893321
116.53464,5032,141.177507836319,138.0628577794837,150.5029979314472,.2515869195942057,.1875768127529518
129.68617,5033,142.0953016886779,142.3640292294064,138.8454063529731,.2793371661215546,.2175490249843905
165.07959,5034,139.9968617818951,157.9097039548945,153.7126714044516,.3583599128756609,.3005239795117568
93.153893,5035,134.5583358273414,146.236807181564,134.2913751741017,.2059800353329752,.1354607538272862
155.93742,5036,160.4624022917857,132.4312672574339,150.4958005545511,.3020278239861932,.2487650704097831
168.64313,5037,135.5523750772576,153.4824410720982,144.1695527659692,.3756347525566993,.3168993471424
107.92574,5038,146.9863162373594,136.8832455236405,133.7364975066664,.2236953249998596,.1605014541268613
204.33476,5039,151.2323980627235,156.3185365166727,154.4429028671231,.4092139970236426,.3585089589364565
136.22855,5040,149.3255611591637,139.3007819536388,136.323182058217,.2811521257953469,.2225549746481703
112.46024,5041,134.9814760028191,155.7664710902194,140.4798842089527,.2521515861815519,.1851416902979039
129.15671,5042,140.8646937471195,158.6158040650756,163.7314530224552,.2802976279921218,.2180142739315764
210.74678,5043,135.3511964444407,145.4322120009996,157.6037888544214,.4602247609847805,.4063019149979479
128.20952,5044,143.4165740695879,161.9495967372414,152.7756783533865,.2738768836069237,.2123301523867282
134.99382,5045,141.0245199331239,150.4313838114731,154.4931159535945,.2927941962739537,.2313804719056228
139.97415,5046,147.5520441229242,144.5999716318782,154.1292386173475,.2919152405796079,.2332465425796428
118.49448,5047,136.9384690002052,164.1097947662041,152.3537338750058,.2629807097845933,.1976955880848668
201.48749,5048,135.2275493620127,131.8327628223774,141.1662772245155,.4426486400030233,.3876913215080554
126.57473,5049,156.2622354653658,142.0820671181786,130.8679664629969,.2506453416618003,.192940306557377
149.06181,5050,138.1307095721736,130.6816001419115,138.9962829448137,.3286904586093258,.268229434548626
152.15941,5051,154.9252364021864,157.3056336318132,153.4220618639284,.3039338308286576,.2488219965880159
114.48328,5052,158.1826312034799,136.5801133657545,130.4700944792036,.2231294614811768,.1645080874272914
141.4622,5053,143.1277370137691,147.2557193163811,141.3045438617773,.302871751212704,.2430133215636931
86.65876,5054,129.1017042471256,146.5106840173266,156.7258622097881,.1969808138302478,.1226777812890851
132.24956,5055,135.3771677949603,152.3308552097378,151.5268719164308,.2971569881768861,.2333855008536431
133.69293,5056,146.7700626859827,142.7664122741634,141.4245818027968,.2800591370463114,.2203434619059011
358.06152,5057,156.3488468409264,145.5004888210168,140.4550009905795,.6382447557135043,.5994687169788598
130.84595,5058,144.7879201829768,147.6968732413499,141.9438985000833,.2772923022786231,.2165608772980047
110.66261,5059,139.455915727538,163.7291724123912,155.0008425964446,.2408199959088423,.1752682465132746
133.34973,5060,151.5012905839215,147.2336845004052,154.5476014905363,.2716926579393625,.2133967953010072
101.78803,5061,141.8212359805558,145.7183991342219,144.3216675558004,.2167507694496204,.1507059135533325
154.58791,5062,134.6656761068307,162.3154480622102,135.4894436790644,.3478535345450665,.2870021713453747
